event_id,timestamp,vehicle_model,vin,station,joint,tool_id,target_torque_nm,tolerance_nm,actual_torque_nm,angle_required,actual_angle_deg,sop_id,sop_chunks_used,result,violations,tool_error
EVT-000852,2026-03-05T14:14:46.000Z,Truck-T,VIN2967799880,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,78.2,30.0,28.9,SOP-GEN-0006,[],UnderTorque,"[""under_torque""]",
EVT-000853,2026-03-05T14:15:51.000Z,Hatch-A,VIN8358721864,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.2,30.0,31.5,SOP-GEN-0006,[],OK,[],
EVT-000854,2026-03-05T14:17:39.000Z,Hatch-A,VIN4478291959,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,44.8,15.0,14.5,SOP-GEN-0020,[],OK,[],
EVT-000855,2026-03-05T14:18:27.000Z,EV-Q,VIN8178015729,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.9,,,SOP-GEN-0014,[],OK,[],
EVT-000856,2026-03-05T14:19:07.000Z,EV-Q,VIN1566590088,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.9,30.0,31.8,SOP-GEN-0003,[],OK,[],
EVT-000857,2026-03-05T14:20:30.000Z,EV-Q,VIN8880423344,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.9,30.0,31.3,SOP-GEN-0006,[],OK,[],
EVT-000858,2026-03-05T14:21:56.000Z,SUV-Z,VIN7515348075,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.6,,,SOP-GEN-0031,[],OK,[],
EVT-000859,2026-03-05T14:22:44.000Z,EV-Q,VIN8723296882,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.6,,,SOP-GEN-0034,[],OK,[],
EVT-000860,2026-03-05T14:23:26.000Z,Hatch-A,VIN8327054707,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.6,30.0,30.3,SOP-GEN-0006,[],OK,[],
EVT-000861,2026-03-05T14:24:46.000Z,EV-Q,VIN7261030270,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.9,,,SOP-GEN-0023,[],OK,[],
EVT-000862,2026-03-05T14:25:18.000Z,Hatch-A,VIN9023742403,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,120.5,,,SOP-GEN-0070,[],OK,[],
EVT-000863,2026-03-05T14:25:53.000Z,Sedan-X,VIN3451514991,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,43.6,15.0,14.1,SOP-GEN-0020,[],OK,[],
EVT-000864,2026-03-05T14:27:01.000Z,Sedan-X,VIN5818914408,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.2,30.0,27.8,SOP-GEN-0036,[],OK,[],
EVT-000865,2026-03-05T14:28:17.000Z,EV-Q,VIN9397526641,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.2,,,SOP-GEN-0034,[],OK,[],
EVT-000866,2026-03-05T14:29:11.000Z,Truck-T,VIN9379034387,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.3,,,SOP-GEN-0034,[],OK,[],
EVT-000867,2026-03-05T14:30:00.000Z,Sedan-X,VIN4194596665,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,86.2,15.0,13.0,SOP-GEN-0010,[],OK,[],
EVT-000868,2026-03-05T14:31:37.000Z,EV-Q,VIN1383060868,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.0,,,SOP-GEN-0071,[],OK,[],
EVT-000869,2026-03-05T14:32:13.000Z,SUV-Z,VIN1662003357,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.4,,,SOP-GEN-0014,[],OK,[],
EVT-000870,2026-03-05T14:33:12.000Z,Truck-T,VIN5858839243,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0073,[],OK,[],
EVT-000871,2026-03-05T14:33:46.000Z,Truck-T,VIN7873411172,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,82.8,15.0,16.3,SOP-GEN-0010,[],OK,[],
EVT-000872,2026-03-05T14:34:54.000Z,EV-Q,VIN8003744133,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.2,,,SOP-GEN-0016,[],OK,[],
EVT-000873,2026-03-05T14:35:32.000Z,Hatch-A,VIN9292154271,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,101.5,,,SOP-GEN-0034,[],OK,[],
EVT-000874,2026-03-05T14:36:25.000Z,Sedan-X,VIN7346292485,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.7,,,SOP-GEN-0031,[],OK,[],
EVT-000875,2026-03-05T14:37:03.000Z,Sedan-X,VIN3366502646,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.7,,,SOP-GEN-0031,[],OK,[],
EVT-000876,2026-03-05T14:37:37.000Z,EV-Q,VIN6383227541,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.0,,,SOP-GEN-0073,[],OK,[],
EVT-000877,2026-03-05T14:38:07.000Z,Hatch-A,VIN8915237420,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,122.2,,,SOP-GEN-0022,[],OK,[],
EVT-000878,2026-03-05T14:38:35.000Z,SUV-Z,VIN8404930275,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,46.0,,,SOP-GEN-0073,[],OK,[],
EVT-000879,2026-03-05T14:39:17.000Z,Hatch-A,VIN9925889192,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,102.0,,,SOP-GEN-0034,[],OK,[],
EVT-000880,2026-03-05T14:40:19.000Z,Sedan-X,VIN5320080287,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,119.2,,,SOP-GEN-0070,[],OK,[],
EVT-000881,2026-03-05T14:40:47.000Z,Truck-T,VIN8412733036,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.4,30.0,28.6,SOP-GEN-0003,[],OK,[],
EVT-000882,2026-03-05T14:42:07.000Z,Hatch-A,VIN9658161205,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.1,,,SOP-GEN-0014,[],OK,[],
EVT-000883,2026-03-05T14:42:48.000Z,Truck-T,VIN1819971340,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.6,15.0,15.7,SOP-GEN-0010,[],OK,[],
EVT-000884,2026-03-05T14:44:11.000Z,Hatch-A,VIN7378227601,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.6,30.0,30.9,SOP-GEN-0006,[],OK,[],
EVT-000885,2026-03-05T14:45:16.000Z,Sedan-X,VIN2433875095,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.1,30.0,27.4,SOP-GEN-0036,[],OK,[],
EVT-000886,2026-03-05T14:46:25.000Z,Truck-T,VIN2248867120,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.2,,,SOP-GEN-0073,[],OK,[],
EVT-000887,2026-03-05T14:47:12.000Z,EV-Q,VIN9850659228,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.4,,,SOP-GEN-0023,[],OK,[],
EVT-000888,2026-03-05T14:47:50.000Z,SUV-Z,VIN3032971126,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.9,,,SOP-GEN-0034,[],OK,[],
EVT-000889,2026-03-05T14:48:51.000Z,Hatch-A,VIN7310339622,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.9,,,SOP-GEN-0066,[],OK,[],
EVT-000890,2026-03-05T14:49:32.000Z,EV-Q,VIN8350343413,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.8,30.0,28.7,SOP-GEN-0036,[],OK,[],
EVT-000891,2026-03-05T14:50:59.000Z,Hatch-A,VIN3670792703,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,62.9,,,SOP-GEN-0023,[],OK,[],
EVT-000892,2026-03-05T14:51:35.000Z,Sedan-X,VIN8702948480,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.5,,,SOP-GEN-0023,[],OK,[],
EVT-000893,2026-03-05T14:52:24.000Z,SUV-Z,VIN1681205304,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.5,30.0,30.3,SOP-GEN-0036,[],OK,[],
EVT-000894,2026-03-05T14:53:47.000Z,Sedan-X,VIN3652412568,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.1,,,SOP-GEN-0071,[],OK,[],
EVT-000895,2026-03-05T14:54:22.000Z,Sedan-X,VIN7687360087,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.0,,,SOP-GEN-0023,[],OK,[],
EVT-000896,2026-03-05T14:54:54.000Z,EV-Q,VIN8726589846,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.8,,,SOP-GEN-0026,[],OK,[],
EVT-000897,2026-03-05T14:55:25.000Z,Sedan-X,VIN4740355928,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,120.3,,,SOP-GEN-0070,[],OK,[],
EVT-000898,2026-03-05T14:56:06.000Z,Truck-T,VIN4738737735,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.7,,,SOP-GEN-0031,[],OK,[],
EVT-000899,2026-03-05T14:56:51.000Z,EV-Q,VIN1028293433,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.2,,,SOP-GEN-0034,[],OK,[],
EVT-000900,2026-03-05T14:58:07.000Z,Hatch-A,VIN5661043960,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.5,,,SOP-GEN-0034,[],OK,[],
EVT-000901,2026-03-05T14:59:06.000Z,Truck-T,VIN1980034265,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.5,,,SOP-GEN-0016,[],OK,[],
EVT-000902,2026-03-05T15:00:19.000Z,EV-Q,VIN8224988156,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.5,,,SOP-GEN-0073,[],OK,[],
EVT-000903,2026-03-05T15:00:53.000Z,Sedan-X,VIN5659086958,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.2,30.0,27.6,SOP-GEN-0006,[],OK,[],
EVT-000904,2026-03-05T15:02:15.000Z,Hatch-A,VIN6565094025,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.1,30.0,30.6,SOP-GEN-0003,[],OK,[],
EVT-000905,2026-03-05T15:03:39.000Z,Truck-T,VIN7029868098,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.1,,,SOP-GEN-0034,[],OK,[],
EVT-000906,2026-03-05T15:04:40.000Z,EV-Q,VIN4330319077,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.9,,,SOP-GEN-0066,[],OK,[],
EVT-000907,2026-03-05T15:05:11.000Z,Hatch-A,VIN7617643635,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,118.1,,,SOP-GEN-0026,[],OK,[],
EVT-000908,2026-03-05T15:05:44.000Z,Hatch-A,VIN1100595644,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.8,,,SOP-GEN-0031,[],OK,[],
EVT-000909,2026-03-05T15:06:47.000Z,Truck-T,VIN6896899328,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.4,30.0,28.9,SOP-GEN-0036,[],OK,[],
EVT-000910,2026-03-05T15:08:28.000Z,SUV-Z,VIN5317358673,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,122.8,,,SOP-GEN-0070,[],OK,[],
EVT-000911,2026-03-05T15:09:10.000Z,Truck-T,VIN3888081200,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.4,30.0,29.4,SOP-GEN-0036,[],OK,[],
EVT-000912,2026-03-05T15:10:57.000Z,SUV-Z,VIN2951244854,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,86.7,30.0,29.0,SOP-GEN-0036,[],OK,[],
EVT-000913,2026-03-05T15:12:09.000Z,Sedan-X,VIN5853585011,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.9,,,SOP-GEN-0073,[],OK,[],
EVT-000914,2026-03-05T15:12:49.000Z,Truck-T,VIN8639993987,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.3,,,SOP-GEN-0071,[],OK,[],
EVT-000915,2026-03-05T15:13:37.000Z,EV-Q,VIN1699404386,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.9,,,SOP-GEN-0073,[],OK,[],
EVT-000916,2026-03-05T15:14:16.000Z,Sedan-X,VIN3982728970,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,46.1,,,SOP-GEN-0066,[],OK,[],
EVT-000917,2026-03-05T15:15:05.000Z,Truck-T,VIN5088043307,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.3,,,SOP-GEN-0026,[],OK,[],
EVT-000918,2026-03-05T15:16:02.000Z,Hatch-A,VIN5800666263,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,121.9,,,SOP-GEN-0070,[],OK,[],
EVT-000919,2026-03-05T15:16:47.000Z,Sedan-X,VIN4398194022,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.9,,,SOP-GEN-0031,[],OK,[],
EVT-000920,2026-03-05T15:17:34.000Z,Hatch-A,VIN3099352779,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.6,,,SOP-GEN-0026,[],OK,[],
EVT-000921,2026-03-05T15:18:13.000Z,EV-Q,VIN6915482645,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.3,,,SOP-GEN-0071,[],OK,[],
EVT-000922,2026-03-05T15:19:01.000Z,EV-Q,VIN8421120053,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,83.9,30.0,30.0,SOP-GEN-0006,[],OK,[],
EVT-000923,2026-03-05T15:20:09.000Z,EV-Q,VIN8455688681,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.1,,,SOP-GEN-0014,[],OK,[],
EVT-000924,2026-03-05T15:21:06.000Z,SUV-Z,VIN3402402094,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,86.0,30.0,27.6,SOP-GEN-0003,[],OK,[],
EVT-000925,2026-03-05T15:22:09.000Z,Truck-T,VIN5376458227,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.2,15.0,14.7,SOP-GEN-0010,[],OK,[],
EVT-000926,2026-03-05T15:23:19.000Z,Truck-T,VIN7901388916,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.0,,,SOP-GEN-0066,[],OK,[],
EVT-000927,2026-03-05T15:23:52.000Z,EV-Q,VIN7562288074,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.1,,,SOP-GEN-0023,[],OK,[],
EVT-000928,2026-03-05T15:24:37.000Z,Sedan-X,VIN3326924276,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.7,,,SOP-GEN-0071,[],OK,[],
EVT-000929,2026-03-05T15:25:15.000Z,EV-Q,VIN3914601601,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.0,30.0,30.6,SOP-GEN-0003,[],OK,[],
EVT-000930,2026-03-05T15:26:18.000Z,SUV-Z,VIN5906830717,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.3,30.0,30.1,SOP-GEN-0003,[],OK,[],
EVT-000931,2026-03-05T15:27:36.000Z,Hatch-A,VIN3516975722,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,42.0,,,SOP-GEN-0014,[],OK,[],
EVT-000932,2026-03-05T15:28:38.000Z,SUV-Z,VIN2748380110,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,118.5,,,SOP-GEN-0070,[],OK,[],
EVT-000933,2026-03-05T15:29:18.000Z,Truck-T,VIN5834292116,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,51.9,,,SOP-GEN-0073,[],OverTorque,"[""over_torque""]",
EVT-000934,2026-03-05T15:30:05.000Z,Truck-T,VIN5157148297,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,116.7,,,SOP-GEN-0071,[],OK,[],
EVT-000935,2026-03-05T15:30:46.000Z,EV-Q,VIN1179495626,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.0,30.0,29.6,SOP-GEN-0036,[],OK,[],
EVT-000936,2026-03-05T15:32:14.000Z,Truck-T,VIN8215535604,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,87.3,30.0,30.0,SOP-GEN-0003,[],OK,[],
EVT-000937,2026-03-05T15:33:32.000Z,SUV-Z,VIN5680290732,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,61.6,,,SOP-GEN-0031,[],OK,[],
EVT-000938,2026-03-05T15:34:27.000Z,Hatch-A,VIN7239376653,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.5,30.0,33.1,SOP-GEN-0006,[],OK,[],
EVT-000939,2026-03-05T15:35:42.000Z,Truck-T,VIN2410713142,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.0,,,SOP-GEN-0034,[],OK,[],
EVT-000940,2026-03-05T15:36:50.000Z,EV-Q,VIN8569730580,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,135.5,,,SOP-GEN-0022,[],OverTorque,"[""over_torque""]",
EVT-000941,2026-03-05T15:37:34.000Z,EV-Q,VIN3887274233,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.9,,,SOP-GEN-0071,[],OK,[],
EVT-000942,2026-03-05T15:38:22.000Z,Sedan-X,VIN5830824012,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,98.6,,,SOP-GEN-0016,[],OK,[],
EVT-000943,2026-03-05T15:39:14.000Z,SUV-Z,VIN1822536398,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,54.7,,,SOP-GEN-0066,[],OverTorque,"[""over_torque""]",
EVT-000944,2026-03-05T15:39:50.000Z,EV-Q,VIN1898018927,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,87.6,30.0,29.5,SOP-GEN-0036,[],OK,[],
EVT-000945,2026-03-05T15:41:04.000Z,Truck-T,VIN1753890647,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,121.8,,,SOP-GEN-0070,[],OK,[],
EVT-000946,2026-03-05T15:41:51.000Z,Truck-T,VIN4674254156,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.1,,,SOP-GEN-0071,[],OK,[],
EVT-000947,2026-03-05T15:42:40.000Z,Truck-T,VIN7934038104,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.1,15.0,14.7,SOP-GEN-0010,[],OK,[],
EVT-000948,2026-03-05T15:44:27.000Z,Sedan-X,VIN6682238587,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,122.6,,,SOP-GEN-0022,[],OK,[],
EVT-000949,2026-03-05T15:45:13.000Z,EV-Q,VIN7423444503,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,118.9,,,SOP-GEN-0070,[],OK,[],
EVT-000950,2026-03-05T15:45:55.000Z,SUV-Z,VIN5317126240,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,87.1,30.0,31.0,SOP-GEN-0036,[],OK,[],
EVT-000951,2026-03-05T15:47:07.000Z,Hatch-A,VIN2073673810,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,122.6,,,SOP-GEN-0071,[],OK,[],
EVT-000952,2026-03-05T15:47:47.000Z,Sedan-X,VIN5414679868,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,58.8,,,SOP-GEN-0031,[],OK,[],
EVT-000953,2026-03-05T15:48:30.000Z,SUV-Z,VIN4575635519,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.4,,,SOP-GEN-0034,[],OK,[],
EVT-000954,2026-03-05T15:49:41.000Z,Sedan-X,VIN7980819764,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.4,30.0,30.3,SOP-GEN-0036,[],OK,[],
EVT-000955,2026-03-05T15:51:11.000Z,Sedan-X,VIN6915867055,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,117.3,,,SOP-GEN-0071,[],OK,[],
EVT-000956,2026-03-05T15:51:42.000Z,EV-Q,VIN1282567012,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.9,,,SOP-GEN-0026,[],OK,[],
EVT-000957,2026-03-05T15:52:09.000Z,EV-Q,VIN8524625316,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.5,,,SOP-GEN-0031,[],OK,[],
EVT-000958,2026-03-05T15:52:46.000Z,Truck-T,VIN5729952677,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,43.7,,,SOP-GEN-0066,[],OK,[],
EVT-000959,2026-03-05T15:53:20.000Z,Sedan-X,VIN1441048728,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,101.2,,,SOP-GEN-0034,[],OK,[],
EVT-000960,2026-03-05T15:54:16.000Z,SUV-Z,VIN7103178623,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.4,15.0,14.6,SOP-GEN-0010,[],OK,[],
EVT-000961,2026-03-05T15:55:59.000Z,SUV-Z,VIN7805471449,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.1,30.0,32.7,SOP-GEN-0003,[],OK,[],
EVT-000962,2026-03-05T15:57:32.000Z,EV-Q,VIN6767712944,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,58.9,,,SOP-GEN-0031,[],OK,[],
EVT-000963,2026-03-05T15:58:13.000Z,Sedan-X,VIN7107706105,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.4,30.0,27.2,SOP-GEN-0006,[],OK,[],
EVT-000964,2026-03-05T15:59:21.000Z,EV-Q,VIN9431299488,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.9,15.0,13.8,SOP-GEN-0010,[],OK,[],
EVT-000965,2026-03-05T16:00:59.000Z,Sedan-X,VIN5476181191,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,46.2,,,SOP-GEN-0073,[],OK,[],
EVT-000966,2026-03-05T16:01:26.000Z,EV-Q,VIN8473592668,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.6,30.0,28.4,SOP-GEN-0036,[],OK,[],
EVT-000967,2026-03-05T16:02:41.000Z,Sedan-X,VIN5906579123,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,79.3,30.0,29.8,SOP-GEN-0003,[],UnderTorque,"[""under_torque""]",
EVT-000968,2026-03-05T16:04:05.000Z,Hatch-A,VIN6043513610,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.2,,,SOP-GEN-0016,[],OK,[],
EVT-000969,2026-03-05T16:05:14.000Z,Sedan-X,VIN3909635823,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.1,30.0,30.5,SOP-GEN-0003,[],OK,[],
EVT-000970,2026-03-05T16:06:31.000Z,SUV-Z,VIN2959379885,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.7,,,SOP-GEN-0034,[],OK,[],
EVT-000971,2026-03-05T16:07:28.000Z,EV-Q,VIN1280794323,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,87.6,30.0,28.5,SOP-GEN-0003,[],OK,[],
EVT-000972,2026-03-05T16:08:31.000Z,Truck-T,VIN3732213159,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.3,15.0,16.4,SOP-GEN-0010,[],OK,[],
